year,origin_location_code,asylum_location_code,age_range,population
2016,IRN,AFG,18-59,26
2016,IRN,AFG,5-11,0
2016,IRN,AFG,60+,0
2016,IRN,AFG,all,98
2016,PAK,AFG,0-4,11285
2016,PAK,AFG,12-17,6401
2016,PAK,AFG,18-59,16181
2016,PAK,AFG,5-11,24450
2016,PAK,AFG,60+,1519
2016,PAK,AFG,all,119672
2016,TJK,AFG,0-4,0
2016,TJK,AFG,12-17,0
2016,TJK,AFG,18-59,8
2016,TJK,AFG,5-11,0
2016,TJK,AFG,60+,0
2016,TJK,AFG,all,16
2017,AFG,AFG,0-4,101957
2017,AFG,AFG,12-17,69491
2017,AFG,AFG,18-59,171818
2017,AFG,AFG,5-11,89391
2017,AFG,AFG,60+,15375
2017,AFG,AFG,all,896064
2017,AFG,ARE,0-4,6
2017,AFG,ARE,12-17,0
2017,AFG,ARE,18-59,8
2017,AFG,ARE,5-11,5
2017,AFG,ARE,60+,0
2017,AFG,ARE,all,38
2017,AFG,ARG,0-4,0
2017,AFG,ARG,12-17,0
2017,AFG,ARG,18-59,9
2017,AFG,ARG,5-11,5
2017,AFG,ARG,60+,0
2017,AFG,ARG,all,28
2017,AFG,ARM,0-4,0
2017,AFG,ARM,12-17,0
2017,AFG,ARM,18-59,5
2017,AFG,ARM,5-11,0
2017,AFG,ARM,60+,0
2017,AFG,ARM,all,10
2017,AFG,AUS,0-4,0
2017,AFG,AUS,12-17,0
2017,AFG,AUS,18-59,0
2017,AFG,AUS,5-11,0
2017,AFG,AUS,60+,0
2017,AFG,AUS,all,12717
2017,AFG,AUT,0-4,0
2017,AFG,AUT,12-17,0
2017,AFG,AUT,18-59,0
2017,AFG,AUT,5-11,0
2017,AFG,AUT,60+,0
2017,AFG,AUT,all,51172
2017,AFG,AZE,0-4,52
2017,AFG,AZE,12-17,56
2017,AFG,AZE,18-59,392
2017,AFG,AZE,5-11,64
2017,AFG,AZE,60+,23
2017,AFG,AZE,all,1314
2017,AFG,BEL,0-4,0
2017,AFG,BEL,12-17,0
2017,AFG,BEL,18-59,0
2017,AFG,BEL,5-11,0
2017,AFG,BEL,60+,0
2017,AFG,BEL,all,7116
2017,AFG,BGR,0-4,0
2017,AFG,BGR,12-17,0
2017,AFG,BGR,18-59,0
2017,AFG,BGR,5-11,0
2017,AFG,BGR,60+,0
2017,AFG,BGR,all,921
2017,AFG,BIH,0-4,0
2017,AFG,BIH,12-17,0
2017,AFG,BIH,18-59,0
2017,AFG,BIH,5-11,9
2017,AFG,BIH,60+,0
2017,AFG,BIH,all,18
2017,AFG,BLR,0-4,0
2017,AFG,BLR,12-17,0
2017,AFG,BLR,18-59,0
2017,AFG,BLR,5-11,0
2017,AFG,BLR,60+,0
2017,AFG,BLR,all,209
2017,AFG,BRA,0-4,0
2017,AFG,BRA,12-17,0
2017,AFG,BRA,18-59,0
2017,AFG,BRA,5-11,0
2017,AFG,BRA,60+,0
2017,AFG,BRA,all,264
2017,AFG,CAN,0-4,0
2017,AFG,CAN,12-17,0
2017,AFG,CAN,18-59,0
2017,AFG,CAN,5-11,0
2017,AFG,CAN,60+,0
2017,AFG,CAN,all,4073
2017,AFG,CHE,0-4,913
2017,AFG,CHE,12-17,1524
2017,AFG,CHE,18-59,8357
2017,AFG,CHE,5-11,1202
2017,AFG,CHE,60+,192
2017,AFG,CHE,all,27542
2017,AFG,CHL,0-4,0
2017,AFG,CHL,12-17,0
2017,AFG,CHL,18-59,0
2017,AFG,CHL,5-11,0
2017,AFG,CHL,60+,0
2017,AFG,CHL,all,25
2017,AFG,CHN,0-4,13
2017,AFG,CHN,12-17,0
2017,AFG,CHN,18-59,5
2017,AFG,CHN,5-11,8
2017,AFG,CHN,60+,0
2017,AFG,CHN,all,52
2017,AFG,COL,0-4,0
2017,AFG,COL,12-17,0
2017,AFG,COL,18-59,8
2017,AFG,COL,5-11,0
2017,AFG,COL,60+,0
2017,AFG,COL,all,16
2017,AFG,CUB,0-4,0
2017,AFG,CUB,12-17,0
2017,AFG,CUB,18-59,35
2017,AFG,CUB,5-11,10
2017,AFG,CUB,60+,0
2017,AFG,CUB,all,90
2017,AFG,CYP,0-4,0
2017,AFG,CYP,12-17,0
2017,AFG,CYP,18-59,0
2017,AFG,CYP,5-11,0
2017,AFG,CYP,60+,0
2017,AFG,CYP,all,17
2017,AFG,CZE,0-4,0
2017,AFG,CZE,12-17,0
2017,AFG,CZE,18-59,0
2017,AFG,CZE,5-11,0
2017,AFG,CZE,60+,0
2017,AFG,CZE,all,239
2017,AFG,DEU,0-4,17087
2017,AFG,DEU,12-17,23687
2017,AFG,DEU,18-59,120955
2017,AFG,DEU,5-11,23707
2017,AFG,DEU,60+,6270
2017,AFG,DEU,all,383412
2017,AFG,DNK,0-4,0
2017,AFG,DNK,12-17,0
2017,AFG,DNK,18-59,0
2017,AFG,DNK,5-11,0
2017,AFG,DNK,60+,0
2017,AFG,DNK,all,3437
2017,AFG,DOM,0-4,0
2017,AFG,DOM,12-17,0
2017,AFG,DOM,18-59,0
2017,AFG,DOM,5-11,12
2017,AFG,DOM,60+,0
2017,AFG,DOM,all,24
2017,AFG,ECU,0-4,0
2017,AFG,ECU,12-17,19
2017,AFG,ECU,18-59,111
2017,AFG,ECU,5-11,17
2017,AFG,ECU,60+,10
2017,AFG,ECU,all,314
2017,AFG,EGY,0-4,9
2017,AFG,EGY,12-17,13
2017,AFG,EGY,18-59,17
2017,AFG,EGY,5-11,0
2017,AFG,EGY,60+,0
2017,AFG,EGY,all,78
2017,AFG,ESP,0-4,0
2017,AFG,ESP,12-17,0
2017,AFG,ESP,18-59,0
2017,AFG,ESP,5-11,0
2017,AFG,ESP,60+,0
2017,AFG,ESP,all,435
2017,AFG,EST,0-4,0
2017,AFG,EST,12-17,0
2017,AFG,EST,18-59,0
2017,AFG,EST,5-11,0
2017,AFG,EST,60+,0
2017,AFG,EST,all,23
2017,AFG,FIN,0-4,0
2017,AFG,FIN,12-17,0
2017,AFG,FIN,18-59,0
2017,AFG,FIN,5-11,0
2017,AFG,FIN,60+,0
2017,AFG,FIN,all,3211
2017,AFG,FJI,0-4,0
2017,AFG,FJI,12-17,0
2017,AFG,FJI,18-59,7
2017,AFG,FJI,5-11,5
2017,AFG,FJI,60+,0
2017,AFG,FJI,all,24
2017,AFG,FRA,0-4,0
2017,AFG,FRA,12-17,0
2017,AFG,FRA,18-59,0
2017,AFG,FRA,5-11,0
2017,AFG,FRA,60+,0
2017,AFG,FRA,all,31164
2017,AFG,GBR,0-4,0
2017,AFG,GBR,12-17,0
2017,AFG,GBR,18-59,0
2017,AFG,GBR,5-11,0
2017,AFG,GBR,60+,0
2017,AFG,GBR,all,12205
2017,AFG,GEO,0-4,0
2017,AFG,GEO,12-17,12
2017,AFG,GEO,18-59,0
2017,AFG,GEO,5-11,9
2017,AFG,GEO,60+,0
2017,AFG,GEO,all,42
2017,AFG,GRC,0-4,0
2017,AFG,GRC,12-17,0
2017,AFG,GRC,18-59,0
2017,AFG,GRC,5-11,0
2017,AFG,GRC,60+,0
2017,AFG,GRC,all,11673
2017,AFG,HRV,0-4,17
2017,AFG,HRV,12-17,17
2017,AFG,HRV,18-59,83
2017,AFG,HRV,5-11,21
2017,AFG,HRV,60+,0
2017,AFG,HRV,all,276
2017,AFG,HUN,0-4,0
2017,AFG,HUN,12-17,0
2017,AFG,HUN,18-59,0
2017,AFG,HUN,5-11,0
2017,AFG,HUN,60+,0
2017,AFG,HUN,all,1653
2017,AFG,IDN,0-4,537
2017,AFG,IDN,12-17,668
2017,AFG,IDN,18-59,5609
2017,AFG,IDN,5-11,662
2017,AFG,IDN,60+,83
2017,AFG,IDN,all,15118
2017,AFG,IND,0-4,1043
2017,AFG,IND,12-17,1845
2017,AFG,IND,18-59,7845
2017,AFG,IND,5-11,2048
2017,AFG,IND,60+,720
2017,AFG,IND,all,27002
2017,AFG,IRL,0-4,0
2017,AFG,IRL,12-17,27
2017,AFG,IRL,18-59,373
2017,AFG,IRL,5-11,5
2017,AFG,IRL,60+,5
2017,AFG,IRL,all,820
2017,AFG,IRN,0-4,3689
2017,AFG,IRN,12-17,5544
2017,AFG,IRN,18-59,12293
2017,AFG,IRN,5-11,4970
2017,AFG,IRN,60+,1484
2017,AFG,IRN,all,979122
2017,AFG,IRQ,0-4,5
2017,AFG,IRQ,12-17,11
2017,AFG,IRQ,18-59,65
2017,AFG,IRQ,5-11,26
2017,AFG,IRQ,60+,11
2017,AFG,IRQ,all,236
2017,AFG,ISL,0-4,0
2017,AFG,ISL,12-17,0
2017,AFG,ISL,18-59,0
2017,AFG,ISL,5-11,0
2017,AFG,ISL,60+,0
2017,AFG,ISL,all,54
2017,AFG,ITA,0-4,0
2017,AFG,ITA,12-17,0
2017,AFG,ITA,18-59,0
2017,AFG,ITA,5-11,0
2017,AFG,ITA,60+,0
2017,AFG,ITA,all,17493
2017,AFG,JOR,0-4,0
2017,AFG,JOR,12-17,0
2017,AFG,JOR,18-59,17
2017,AFG,JOR,5-11,0
2017,AFG,JOR,60+,0
2017,AFG,JOR,all,34
2017,AFG,JPN,0-4,0
2017,AFG,JPN,12-17,0
2017,AFG,JPN,18-59,0
2017,AFG,JPN,5-11,0
2017,AFG,JPN,60+,0
2017,AFG,JPN,all,51
2017,AFG,KAZ,0-4,56
2017,AFG,KAZ,12-17,99
2017,AFG,KAZ,18-59,437
2017,AFG,KAZ,5-11,106
2017,AFG,KAZ,60+,27
2017,AFG,KAZ,all,1450
2017,AFG,KEN,0-4,0
2017,AFG,KEN,12-17,0
2017,AFG,KEN,18-59,5
2017,AFG,KEN,5-11,8
2017,AFG,KEN,60+,0
2017,AFG,KEN,all,26
2017,AFG,KGZ,0-4,29
2017,AFG,KGZ,12-17,25
2017,AFG,KGZ,18-59,185
2017,AFG,KGZ,5-11,43
2017,AFG,KGZ,60+,0
2017,AFG,KGZ,all,564
2017,AFG,KOR,0-4,0
2017,AFG,KOR,12-17,10
2017,AFG,KOR,18-59,22
2017,AFG,KOR,5-11,12
2017,AFG,KOR,60+,0
2017,AFG,KOR,all,88
2017,AFG,LBN,0-4,0
2017,AFG,LBN,12-17,0
2017,AFG,LBN,18-59,15
2017,AFG,LBN,5-11,13
2017,AFG,LBN,60+,0
2017,AFG,LBN,all,56
2017,AFG,LBY,0-4,0
2017,AFG,LBY,12-17,5
2017,AFG,LBY,18-59,6
2017,AFG,LBY,5-11,0
2017,AFG,LBY,60+,0
2017,AFG,LBY,all,22
2017,AFG,LIE,0-4,0
2017,AFG,LIE,12-17,0
2017,AFG,LIE,18-59,0
2017,AFG,LIE,5-11,0
2017,AFG,LIE,60+,0
2017,AFG,LIE,all,5
2017,AFG,LKA,0-4,21
2017,AFG,LKA,12-17,11
2017,AFG,LKA,18-59,129
2017,AFG,LKA,5-11,30
2017,AFG,LKA,60+,0
2017,AFG,LKA,all,382
2017,AFG,LTU,0-4,0
2017,AFG,LTU,12-17,0
2017,AFG,LTU,18-59,0
2017,AFG,LTU,5-11,0
2017,AFG,LTU,60+,0
2017,AFG,LTU,all,221
2017,AFG,LUX,0-4,0
2017,AFG,LUX,12-17,0
2017,AFG,LUX,18-59,0
2017,AFG,LUX,5-11,0
2017,AFG,LUX,60+,0
2017,AFG,LUX,all,113
2017,AFG,LVA,0-4,0
2017,AFG,LVA,12-17,0
2017,AFG,LVA,18-59,0
2017,AFG,LVA,5-11,0
2017,AFG,LVA,60+,0
2017,AFG,LVA,all,66
2017,AFG,MAR,0-4,0
2017,AFG,MAR,12-17,0
2017,AFG,MAR,18-59,5
2017,AFG,MAR,5-11,0
2017,AFG,MAR,60+,0
2017,AFG,MAR,all,10
2017,AFG,MDA,0-4,7
2017,AFG,MDA,12-17,0
2017,AFG,MDA,18-59,13
2017,AFG,MDA,5-11,5
2017,AFG,MDA,60+,0
2017,AFG,MDA,all,50
2017,AFG,MDG,0-4,0
2017,AFG,MDG,12-17,0
2017,AFG,MDG,18-59,5
2017,AFG,MDG,5-11,0
2017,AFG,MDG,60+,0
2017,AFG,MDG,all,10
2017,AFG,MEX,0-4,0
2017,AFG,MEX,12-17,0
2017,AFG,MEX,18-59,0
2017,AFG,MEX,5-11,0
2017,AFG,MEX,60+,0
2017,AFG,MEX,all,6
2017,AFG,MKD,0-4,0
2017,AFG,MKD,12-17,5
2017,AFG,MKD,18-59,0
2017,AFG,MKD,5-11,0
2017,AFG,MKD,60+,0
2017,AFG,MKD,all,10
2017,AFG,MLT,0-4,0
2017,AFG,MLT,12-17,0
2017,AFG,MLT,18-59,0
2017,AFG,MLT,5-11,0
2017,AFG,MLT,60+,0
2017,AFG,MLT,all,6
2017,AFG,MNG,0-4,0
2017,AFG,MNG,12-17,0
2017,AFG,MNG,18-59,5
2017,AFG,MNG,5-11,0
2017,AFG,MNG,60+,0
2017,AFG,MNG,all,10
2017,AFG,MRT,0-4,0
2017,AFG,MRT,12-17,7
2017,AFG,MRT,18-59,0
2017,AFG,MRT,5-11,0
2017,AFG,MRT,60+,0
2017,AFG,MRT,all,14
2017,AFG,MYS,0-4,115
2017,AFG,MYS,12-17,162
2017,AFG,MYS,18-59,426
2017,AFG,MYS,5-11,195
2017,AFG,MYS,60+,289
2017,AFG,MYS,all,2374
2017,AFG,NGA,0-4,0
2017,AFG,NGA,12-17,0
2017,AFG,NGA,18-59,5
2017,AFG,NGA,5-11,0
2017,AFG,NGA,60+,0
2017,AFG,NGA,all,10
2017,AFG,NLD,0-4,0
2017,AFG,NLD,12-17,0
2017,AFG,NLD,18-59,0
2017,AFG,NLD,5-11,0
2017,AFG,NLD,60+,0
2017,AFG,NLD,all,7031
2017,AFG,NOR,0-4,0
2017,AFG,NOR,12-17,0
2017,AFG,NOR,18-59,0
2017,AFG,NOR,5-11,0
2017,AFG,NOR,60+,0
2017,AFG,NOR,all,7106
2017,AFG,NPL,0-4,10
2017,AFG,NPL,12-17,6
2017,AFG,NPL,18-59,34
2017,AFG,NPL,5-11,7
2017,AFG,NPL,60+,0
2017,AFG,NPL,all,114
2017,AFG,NRU,0-4,0
2017,AFG,NRU,12-17,0
2017,AFG,NRU,18-59,0
2017,AFG,NRU,5-11,0
2017,AFG,NRU,60+,0
2017,AFG,NRU,all,81
2017,AFG,NZL,0-4,0
2017,AFG,NZL,12-17,0
2017,AFG,NZL,18-59,0
2017,AFG,NZL,5-11,0
2017,AFG,NZL,60+,0
2017,AFG,NZL,all,62
2017,AFG,PAK,0-4,193612
2017,AFG,PAK,12-17,216249
2017,AFG,PAK,18-59,632836
2017,AFG,PAK,5-11,288485
2017,AFG,PAK,60+,64669
2017,AFG,PAK,all,2791702
2017,AFG,PAN,0-4,0
2017,AFG,PAN,12-17,0
2017,AFG,PAN,18-59,11
2017,AFG,PAN,5-11,0
2017,AFG,PAN,60+,0
2017,AFG,PAN,all,22
2017,AFG,PHL,0-4,0
2017,AFG,PHL,12-17,0
2017,AFG,PHL,18-59,13
2017,AFG,PHL,5-11,5
2017,AFG,PHL,60+,0
2017,AFG,PHL,all,36
2017,AFG,PNG,0-4,0
2017,AFG,PNG,12-17,0
2017,AFG,PNG,18-59,0
2017,AFG,PNG,5-11,0
2017,AFG,PNG,60+,0
2017,AFG,PNG,all,117
2017,AFG,POL,0-4,0
2017,AFG,POL,12-17,0
2017,AFG,POL,18-59,0
2017,AFG,POL,5-11,0
2017,AFG,POL,60+,0
2017,AFG,POL,all,106
2017,AFG,PRT,0-4,0
2017,AFG,PRT,12-17,0
2017,AFG,PRT,18-59,0
2017,AFG,PRT,5-11,0
2017,AFG,PRT,60+,0
2017,AFG,PRT,all,18
2017,AFG,ROU,0-4,10
2017,AFG,ROU,12-17,20
2017,AFG,ROU,18-59,112
2017,AFG,ROU,5-11,10
2017,AFG,ROU,60+,0
2017,AFG,ROU,all,526
2017,AFG,RUS,0-4,0
2017,AFG,RUS,12-17,0
2017,AFG,RUS,18-59,0
2017,AFG,RUS,5-11,0
2017,AFG,RUS,60+,0
2017,AFG,RUS,all,828
2017,AFG,SDN,0-4,0
2017,AFG,SDN,12-17,8
2017,AFG,SDN,18-59,0
2017,AFG,SDN,5-11,0
2017,AFG,SDN,60+,0
2017,AFG,SDN,all,16
2017,AFG,SRB,0-4,0
2017,AFG,SRB,12-17,0
2017,AFG,SRB,18-59,7
2017,AFG,SRB,5-11,0
2017,AFG,SRB,60+,0
2017,AFG,SRB,all,2238
2017,AFG,SVK,0-4,0
2017,AFG,SVK,12-17,0
2017,AFG,SVK,18-59,0
2017,AFG,SVK,5-11,0
2017,AFG,SVK,60+,0
2017,AFG,SVK,all,246
2017,AFG,SVN,0-4,0
2017,AFG,SVN,12-17,16
2017,AFG,SVN,18-59,55
2017,AFG,SVN,5-11,11
2017,AFG,SVN,60+,0
2017,AFG,SVN,all,164
2017,AFG,SWE,0-4,0
2017,AFG,SWE,12-17,0
2017,AFG,SWE,18-59,0
2017,AFG,SWE,5-11,0
2017,AFG,SWE,60+,0
2017,AFG,SWE,all,43457
2017,AFG,SYR,0-4,117
2017,AFG,SYR,12-17,177
2017,AFG,SYR,18-59,711
2017,AFG,SYR,5-11,179
2017,AFG,SYR,60+,69
2017,AFG,SYR,all,2506
2017,AFG,THA,0-4,10
2017,AFG,THA,12-17,14
2017,AFG,THA,18-59,57
2017,AFG,THA,5-11,12
2017,AFG,THA,60+,0
2017,AFG,THA,all,186
2017,AFG,TJK,0-4,0
2017,AFG,TJK,12-17,0
2017,AFG,TJK,18-59,0
2017,AFG,TJK,5-11,0
2017,AFG,TJK,60+,0
2017,AFG,TJK,all,5912
2017,AFG,TKM,0-4,0
2017,AFG,TKM,12-17,0
2017,AFG,TKM,18-59,14
2017,AFG,TKM,5-11,0
2017,AFG,TKM,60+,0
2017,AFG,TKM,all,28
2017,AFG,TUR,0-4,11943
2017,AFG,TUR,12-17,14235
2017,AFG,TUR,18-59,115702
2017,AFG,TUR,5-11,19419
2017,AFG,TUR,60+,2114
2017,AFG,TUR,all,326826
2017,AFG,UKR,0-4,0
2017,AFG,UKR,12-17,0
2017,AFG,UKR,18-59,0
2017,AFG,UKR,5-11,0
2017,AFG,UKR,60+,0
2017,AFG,UKR,all,5628
2017,AFG,USA,0-4,0
2017,AFG,USA,12-17,0
2017,AFG,USA,18-59,0
2017,AFG,USA,5-11,0
2017,AFG,USA,60+,0
2017,AFG,USA,all,2374
2017,AFG,UZB,0-4,0
2017,AFG,UZB,12-17,0
2017,AFG,UZB,18-59,20
2017,AFG,UZB,5-11,0
2017,AFG,UZB,60+,0
2017,AFG,UZB,all,40
2017,AFG,VEN,0-4,0
2017,AFG,VEN,12-17,0
2017,AFG,VEN,18-59,0
2017,AFG,VEN,5-11,0
2017,AFG,VEN,60+,0
2017,AFG,VEN,all,10
2017,IRN,AFG,0-4,0
2017,IRN,AFG,12-17,5
2017,IRN,AFG,18-59,29
2017,IRN,AFG,5-11,0
2017,IRN,AFG,60+,5
2017,IRN,AFG,all,78
2017,PAK,AFG,0-4,13201
2017,PAK,AFG,12-17,8946
2017,PAK,AFG,18-59,19485
2017,PAK,AFG,5-11,32449
2017,PAK,AFG,60+,1913
2017,PAK,AFG,all,151988
2017,TJK,AFG,0-4,0
2017,TJK,AFG,12-17,7
2017,TJK,AFG,18-59,0
2017,TJK,AFG,5-11,0
2017,TJK,AFG,60+,0
2017,TJK,AFG,all,14
2017,TUR,AFG,0-4,31
2017,TUR,AFG,12-17,6
2017,TUR,AFG,18-59,47
2017,TUR,AFG,5-11,18
2017,TUR,AFG,60+,0
2017,TUR,AFG,all,204
2018,AFG,AFG,0-4,109563
2018,AFG,AFG,12-17,65162
2018,AFG,AFG,18-59,183943
2018,AFG,AFG,5-11,110430
2018,AFG,AFG,60+,20756
2018,AFG,AFG,all,979708
2018,AFG,ARE,0-4,8
2018,AFG,ARE,12-17,5
2018,AFG,ARE,18-59,12
2018,AFG,ARE,5-11,0
2018,AFG,ARE,60+,0
2018,AFG,ARE,all,50
2018,AFG,ARG,0-4,0
2018,AFG,ARG,12-17,5
2018,AFG,ARG,18-59,8
2018,AFG,ARG,5-11,0
2018,AFG,ARG,60+,0
2018,AFG,ARG,all,26
2018,AFG,ARM,0-4,5
2018,AFG,ARM,12-17,0
2018,AFG,ARM,18-59,11
2018,AFG,ARM,5-11,0
2018,AFG,ARM,60+,0
2018,AFG,ARM,all,32
2018,AFG,AUS,0-4,0
2018,AFG,AUS,12-17,0
2018,AFG,AUS,18-59,0
2018,AFG,AUS,5-11,0
2018,AFG,AUS,60+,0
2018,AFG,AUS,all,13532
2018,AFG,AUT,0-4,0
2018,AFG,AUT,12-17,0
2018,AFG,AUT,18-59,0
2018,AFG,AUT,5-11,0
2018,AFG,AUT,60+,0
2018,AFG,AUT,all,49196
2018,AFG,AZE,0-4,55
2018,AFG,AZE,12-17,58
2018,AFG,AZE,18-59,425
2018,AFG,AZE,5-11,78
2018,AFG,AZE,60+,20
2018,AFG,AZE,all,1372
2018,AFG,BEL,0-4,0
2018,AFG,BEL,12-17,0
2018,AFG,BEL,18-59,0
2018,AFG,BEL,5-11,0
2018,AFG,BEL,60+,0
2018,AFG,BEL,all,5306
2018,AFG,BGR,0-4,0
2018,AFG,BGR,12-17,0
2018,AFG,BGR,18-59,0
2018,AFG,BGR,5-11,0
2018,AFG,BGR,60+,0
2018,AFG,BGR,all,789
2018,AFG,BIH,0-4,40
2018,AFG,BIH,12-17,19
2018,AFG,BIH,18-59,135
2018,AFG,BIH,5-11,47
2018,AFG,BIH,60+,5
2018,AFG,BIH,all,492
2018,AFG,BLR,0-4,6
2018,AFG,BLR,12-17,0
2018,AFG,BLR,18-59,12
2018,AFG,BLR,5-11,13
2018,AFG,BLR,60+,0
2018,AFG,BLR,all,270
2018,AFG,BRA,0-4,0
2018,AFG,BRA,12-17,0
2018,AFG,BRA,18-59,0
2018,AFG,BRA,5-11,0
2018,AFG,BRA,60+,0
2018,AFG,BRA,all,299
2018,AFG,CAN,0-4,251
2018,AFG,CAN,12-17,497
2018,AFG,CAN,18-59,2137
2018,AFG,CAN,5-11,550
2018,AFG,CAN,60+,168
2018,AFG,CAN,all,7975
2018,AFG,CHE,0-4,860
2018,AFG,CHE,12-17,1265
2018,AFG,CHE,18-59,8328
2018,AFG,CHE,5-11,1188
2018,AFG,CHE,60+,205
2018,AFG,CHE,all,28150
2018,AFG,CHL,0-4,0
2018,AFG,CHL,12-17,0
2018,AFG,CHL,18-59,0
2018,AFG,CHL,5-11,0
2018,AFG,CHL,60+,0
2018,AFG,CHL,all,26
2018,AFG,CHN,0-4,0
2018,AFG,CHN,12-17,0
2018,AFG,CHN,18-59,0
2018,AFG,CHN,5-11,0
2018,AFG,CHN,60+,0
2018,AFG,CHN,all,32
2018,AFG,COL,0-4,0
2018,AFG,COL,12-17,0
2018,AFG,COL,18-59,9
2018,AFG,COL,5-11,0
2018,AFG,COL,60+,0
2018,AFG,COL,all,18
2018,AFG,CUB,0-4,0
2018,AFG,CUB,12-17,5
2018,AFG,CUB,18-59,32
2018,AFG,CUB,5-11,5
2018,AFG,CUB,60+,0
2018,AFG,CUB,all,84
2018,AFG,CYP,0-4,0
2018,AFG,CYP,12-17,0
2018,AFG,CYP,18-59,0
2018,AFG,CYP,5-11,0
2018,AFG,CYP,60+,0
2018,AFG,CYP,all,19
2018,AFG,CZE,0-4,0
2018,AFG,CZE,12-17,0
2018,AFG,CZE,18-59,0
2018,AFG,CZE,5-11,0
2018,AFG,CZE,60+,0
2018,AFG,CZE,all,62
2018,AFG,DEU,0-4,16736
2018,AFG,DEU,12-17,21395
2018,AFG,DEU,18-59,122690
2018,AFG,DEU,5-11,24096
2018,AFG,DEU,60+,6939
2018,AFG,DEU,all,383712
2018,AFG,DNK,0-4,0
2018,AFG,DNK,12-17,0
2018,AFG,DNK,18-59,0
2018,AFG,DNK,5-11,0
2018,AFG,DNK,60+,0
2018,AFG,DNK,all,3034
2018,AFG,DOM,0-4,0
2018,AFG,DOM,12-17,0
2018,AFG,DOM,18-59,0
2018,AFG,DOM,5-11,5
2018,AFG,DOM,60+,0
2018,AFG,DOM,all,10
2018,AFG,ECU,0-4,0
2018,AFG,ECU,12-17,8
2018,AFG,ECU,18-59,34
2018,AFG,ECU,5-11,7
2018,AFG,ECU,60+,5
2018,AFG,ECU,all,204
2018,AFG,EGY,0-4,0
2018,AFG,EGY,12-17,6
2018,AFG,EGY,18-59,20
2018,AFG,EGY,5-11,17
2018,AFG,EGY,60+,0
2018,AFG,EGY,all,86
2018,AFG,ESP,0-4,0
2018,AFG,ESP,12-17,0
2018,AFG,ESP,18-59,0
2018,AFG,ESP,5-11,0
2018,AFG,ESP,60+,0
2018,AFG,ESP,all,533
2018,AFG,EST,0-4,0
2018,AFG,EST,12-17,0
2018,AFG,EST,18-59,0
2018,AFG,EST,5-11,0
2018,AFG,EST,60+,0
2018,AFG,EST,all,8
2018,AFG,FIN,0-4,0
2018,AFG,FIN,12-17,0
2018,AFG,FIN,18-59,0
2018,AFG,FIN,5-11,0
2018,AFG,FIN,60+,0
2018,AFG,FIN,all,3318
2018,AFG,FJI,0-4,0
2018,AFG,FJI,12-17,0
2018,AFG,FJI,18-59,0
2018,AFG,FJI,5-11,7
2018,AFG,FJI,60+,0
2018,AFG,FJI,all,14
2018,AFG,FRA,0-4,0
2018,AFG,FRA,12-17,0
2018,AFG,FRA,18-59,0
2018,AFG,FRA,5-11,0
2018,AFG,FRA,60+,0
2018,AFG,FRA,all,45153
2018,AFG,GBR,0-4,0
2018,AFG,GBR,12-17,0
2018,AFG,GBR,18-59,0
2018,AFG,GBR,5-11,0
2018,AFG,GBR,60+,0
2018,AFG,GBR,all,12277
2018,AFG,GEO,0-4,0
2018,AFG,GEO,12-17,17
2018,AFG,GEO,18-59,18
2018,AFG,GEO,5-11,7
2018,AFG,GEO,60+,0
2018,AFG,GEO,all,84
2018,AFG,GRC,0-4,0
2018,AFG,GRC,12-17,0
2018,AFG,GRC,18-59,0
2018,AFG,GRC,5-11,0
2018,AFG,GRC,60+,0
2018,AFG,GRC,all,22824
2018,AFG,HRV,0-4,0
2018,AFG,HRV,12-17,12
2018,AFG,HRV,18-59,57
2018,AFG,HRV,5-11,5
2018,AFG,HRV,60+,0
2018,AFG,HRV,all,148
2018,AFG,HUN,0-4,0
2018,AFG,HUN,12-17,0
2018,AFG,HUN,18-59,0
2018,AFG,HUN,5-11,0
2018,AFG,HUN,60+,0
2018,AFG,HUN,all,1620
2018,AFG,IDN,0-4,568
2018,AFG,IDN,12-17,638
2018,AFG,IDN,18-59,5670
2018,AFG,IDN,5-11,741
2018,AFG,IDN,60+,116
2018,AFG,IDN,all,15466
2018,AFG,IND,0-4,1157
2018,AFG,IND,12-17,2095
2018,AFG,IND,18-59,8518
2018,AFG,IND,5-11,2320
2018,AFG,IND,60+,758
2018,AFG,IND,all,29696
2018,AFG,IRL,0-4,0
2018,AFG,IRL,12-17,26
2018,AFG,IRL,18-59,406
2018,AFG,IRL,5-11,5
2018,AFG,IRL,60+,0
2018,AFG,IRL,all,874
2018,AFG,IRN,0-4,3731
2018,AFG,IRN,12-17,5615
2018,AFG,IRN,18-59,12989
2018,AFG,IRN,5-11,5028
2018,AFG,IRN,60+,1523
2018,AFG,IRN,all,980028
2018,AFG,IRQ,0-4,0
2018,AFG,IRQ,12-17,22
2018,AFG,IRQ,18-59,28
2018,AFG,IRQ,5-11,17
2018,AFG,IRQ,60+,11
2018,AFG,IRQ,all,156
2018,AFG,ISL,0-4,0
2018,AFG,ISL,12-17,0
2018,AFG,ISL,18-59,0
2018,AFG,ISL,5-11,0
2018,AFG,ISL,60+,0
2018,AFG,ISL,all,87
2018,AFG,ITA,0-4,0
2018,AFG,ITA,12-17,0
2018,AFG,ITA,18-59,0
